method,class_index,species,family,genus,test_images,correct,accuracy,most_common_wrong_class,most_common_wrong_species,most_common_wrong_count
ImageNet-pretrained ConvNeXt-Tiny with MixUp,341,Tithonia tubaeformis (tree marigold),Asteraceae,Tithonia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,342,Campanula prenanthoides (California Harebell),Campanulaceae,Campanula,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,355,Echinocereus pectinatus (Spiny Hedgehog Cactus),Cactaceae,Echinocereus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,360,Silene flos-cuculi (ragged-Robin),Caryophyllaceae,Silene,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,363,Limonium perezii (Perez's sea lavender),Plumbaginaceae,Limonium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,364,Bistorta vivipara (alpine bistort),Polygonaceae,Bistorta,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,373,Cevallia sinuata (Stinging Serpent),Loasaceae,Cevallia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,376,Ecballium elaterium (squirting cucumber),Cucurbitaceae,Ecballium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,384,Erica coccinea (Red Heath),Ericaceae,Erica,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,386,Kalmia procumbens (alpine azalea),Ericaceae,Kalmia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,389,Ipomopsis longiflora (flaxflowered ipomopsis),Polemoniaceae,Ipomopsis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,396,Melilotus albus (white sweet clover),Fabaceae,Melilotus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,397,Platylobium obtusangulum (Common Flat-pea),Fabaceae,Platylobium,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,400,Polygala nana (candyroot),Polygalaceae,Polygala,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,411,Melissa officinalis (lemon balm),Lamiaceae,Melissa,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,412,Monarda punctata (spotted horse mint),Lamiaceae,Monarda,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,419,Castilleja purpurea (Purple paintbrush),Orobanchaceae,Castilleja,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,422,Pedicularis densiflora (Indian Warrior),Orobanchaceae,Pedicularis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,437,Manihot esculenta (Cassava),Euphorbiaceae,Manihot,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,442,Viola rotundifolia (Round-leaved Violet),Violaceae,Viola,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,444,Malva assurgentiflora (Island Mallow),Malvaceae,Malva,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,445,Muntingia calabura (Cherry Tree),Muntingiaceae,Muntingia,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,450,Mimetes cucullatus (red pagoda),Proteaceae,Mimetes,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,455,Clematis crispa (Swamp Leather Flower),Ranunculaceae,Clematis,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,462,Potentilla canadensis (dwarf cinquefoil),Rosaceae,Potentilla,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,463,Prunus fasciculata (desert almond),Rosaceae,Prunus,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,471,Urtica urens (Dwarf Nettle),Urticaceae,Urtica,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,474,Bursera microphylla (elephant tree),Burseraceae,Bursera,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,481,Ipomoea coccinea (red morning glory),Convolvulaceae,Ipomoea,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,482,Ipomoea obscura (Obscure Morning Glory),Convolvulaceae,Ipomoea,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,487,Sequoiadendron giganteum (giant sequoia),Cupressaceae,Sequoiadendron,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,495,Lomaria discolor (Crown Fern),Blechnaceae,Lomaria,10,10,1.0,,,0
ImageNet-pretrained ConvNeXt-Tiny with MixUp,497,Dennstaedtia punctilobula (hay-scented fern),Dennstaedtiaceae,Dennstaedtia,10,10,1.0,,,0
