class_index,category_id,name,common_name,kingdom,phylum,taxon_class,order,family,genus,specific_epithet,image_dir_name
756,5317,Hermissenda crassicornis,Thick-horned Nudibranch,Animalia,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,Hermissenda,crassicornis,05317_Animalia_Mollusca_Gastropoda_Nudibranchia_Myrrhinidae_Hermissenda_crassicornis
757,5364,Euglandina rosea,Rosy Wolfsnail,Animalia,Mollusca,Gastropoda,Stylommatophora,Spiraxidae,Euglandina,rosea,05364_Animalia_Mollusca_Gastropoda_Stylommatophora_Spiraxidae_Euglandina_rosea
758,5405,Protoparmeliopsis muralis,Stonewall Rim Lichen,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Protoparmeliopsis,muralis,05405_Fungi_Ascomycota_Lecanoromycetes_Lecanorales_Lecanoraceae_Protoparmeliopsis_muralis
759,5423,Ramalina celastri,cartilage lichen,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,celastri,05423_Fungi_Ascomycota_Lecanoromycetes_Lecanorales_Ramalinaceae_Ramalina_celastri
760,5424,Ramalina farinacea,Farinose Cartilage Lichen,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,farinacea,05424_Fungi_Ascomycota_Lecanoromycetes_Lecanorales_Ramalinaceae_Ramalina_farinacea
761,5520,Hygrocybe flavescens,Golden Waxy Cap,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,flavescens,05520_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Hygrophoraceae_Hygrocybe_flavescens
762,5530,Marasmius plicatulus,red pinwheel,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,plicatulus,05530_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Marasmiaceae_Marasmius_plicatulus
763,5576,Agrocybe praecox,Spring Fieldcap,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,praecox,05576_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Agrocybe_praecox
764,5590,Tubaria furfuracea,totally tedious tubaria,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,furfuracea,05590_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Tubariaceae_Tubaria_furfuracea
765,5605,Strobilomyces strobilaceus,Old-man-of-the-woods,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Strobilomyces,strobilaceus,05605_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Strobilomyces_strobilaceus
766,5613,Scleroderma citrinum,common earthball,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,citrinum,05613_Fungi_Basidiomycota_Agaricomycetes_Boletales_Sclerodermataceae_Scleroderma_citrinum
767,5627,Clavulina coralloides,White Coral Fungus,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,coralloides,05627_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Clavulinaceae_Clavulina_coralloides
768,5628,Clavulina rugosa,Wrinkled Club,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,rugosa,05628_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Clavulinaceae_Clavulina_rugosa
769,5665,Meripilus giganteus,Giant Polypore,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meripilaceae,Meripilus,giganteus,05665_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Meripilaceae_Meripilus_giganteus
770,5670,Phlebia incarnata,Coral-pink Merulius,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,incarnata,05670_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Meruliaceae_Phlebia_incarnata
771,5684,Lentinus arcularius,Spring Polypore,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,arcularius,05684_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Lentinus_arcularius
772,5693,Trametes hirsuta,Hairy Bracket,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,hirsuta,05693_Fungi_Basidiomycota_Agaricomycetes_Polyporales_Polyporaceae_Trametes_hirsuta
773,5704,Lactarius deliciosus,saffron milkcap,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,deliciosus,05704_Fungi_Basidiomycota_Agaricomycetes_Russulales_Russulaceae_Lactarius_deliciosus
774,5744,Kindbergia oregana,Oregon Beaked Moss,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Kindbergia,oregana,05744_Plantae_Bryophyta_Bryopsida_Hypnales_Brachytheciaceae_Kindbergia_oregana
775,5746,Pleurozium schreberi,Red-stemmed Feather Moss,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,schreberi,05746_Plantae_Bryophyta_Bryopsida_Hypnales_Hylocomiaceae_Pleurozium_schreberi
776,5772,Conocephalum salebrosum,cat-tongue liverwort,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Conocephalaceae,Conocephalum,salebrosum,05772_Plantae_Marchantiophyta_Marchantiopsida_Marchantiales_Conocephalaceae_Conocephalum_salebrosum
777,5787,Alisma triviale,Northern Water Plantain,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,Alisma,triviale,05787_Plantae_Tracheophyta_Liliopsida_Alismatales_Alismataceae_Alisma_triviale
778,5803,Orontium aquaticum,Golden Club,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Orontium,aquaticum,05803_Plantae_Tracheophyta_Liliopsida_Alismatales_Araceae_Orontium_aquaticum
779,5813,Stratiotes aloides,Water-soldier,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Stratiotes,aloides,05813_Plantae_Tracheophyta_Liliopsida_Alismatales_Hydrocharitaceae_Stratiotes_aloides
780,5817,Potamogeton nodosus,Longleaf Pondweed,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,nodosus,05817_Plantae_Tracheophyta_Liliopsida_Alismatales_Potamogetonaceae_Potamogeton_nodosus
781,5846,Allium vineale,wild garlic,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,vineale,05846_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Allium_vineale
782,5867,Scadoxus puniceus,Paintbrush lily,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Scadoxus,puniceus,05867_Plantae_Tracheophyta_Liliopsida_Asparagales_Amaryllidaceae_Scadoxus_puniceus
783,5899,Hesperoyucca whipplei,chaparral yucca,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hesperoyucca,whipplei,05899_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Hesperoyucca_whipplei
784,5904,Liriope muscari,Liriope,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Liriope,muscari,05904_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Liriope_muscari
785,5926,Scilla bifolia,Alpine Squill,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Scilla,bifolia,05926_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Scilla_bifolia
786,5927,Scilla forbesii,Forbes' Glory-of-the-snow,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Scilla,forbesii,05927_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Scilla_forbesii
787,5942,Yucca schidigera,Mojave yucca,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,schidigera,05942_Plantae_Tracheophyta_Liliopsida_Asparagales_Asparagaceae_Yucca_schidigera
788,5945,Aloe ferox,Cape Aloe,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,ferox,05945_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Aloe_ferox
789,5947,Asphodelus fistulosus,Onion-Leafed Asphodel,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,fistulosus,05947_Plantae_Tracheophyta_Liliopsida_Asparagales_Asphodelaceae_Asphodelus_fistulosus
790,5956,Astelia nervosa,Mountain Astelia,Plantae,Tracheophyta,Liliopsida,Asparagales,Asteliaceae,Astelia,nervosa,05956_Plantae_Tracheophyta_Liliopsida_Asparagales_Asteliaceae_Astelia_nervosa
791,5970,Iris missouriensis,western blue flag,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,missouriensis,05970_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Iris_missouriensis
792,5982,Olsynium douglasii,Douglas's blue-eyed grass,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Olsynium,douglasii,05982_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Olsynium_douglasii
793,5983,Romulea rosea,Rosy sandcrocus,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Romulea,rosea,05983_Plantae_Tracheophyta_Liliopsida_Asparagales_Iridaceae_Romulea_rosea
794,6010,Corallorhiza trifida,Yellow Coralroot,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Corallorhiza,trifida,06010_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Corallorhiza_trifida
795,6049,Liparis loeselii,fen orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Liparis,loeselii,06049_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Liparis_loeselii
796,6056,Oeceoclades maculata,Monk Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Oeceoclades,maculata,06056_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Oeceoclades_maculata
797,6064,Ophrys tenthredinifera,Sawfly Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,tenthredinifera,06064_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Ophrys_tenthredinifera
798,6066,Orchis italica,Naked-man Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,italica,06066_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Orchis_italica
799,6080,Platanthera orbiculata,Round-leaved Bog Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,orbiculata,06080_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_orbiculata
800,6081,Platanthera psycodes,Lesser Purple Fringed Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,psycodes,06081_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Platanthera_psycodes
801,6086,Prasophyllum colensoi,Leek Orchid,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prasophyllum,colensoi,06086_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Prasophyllum_colensoi
802,6090,Pterostylis nutans,Nodding Greenhood,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pterostylis,nutans,06090_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Pterostylis_nutans
803,6100,Spiranthes vernalis,Spring Ladies' Tresses,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Spiranthes,vernalis,06100_Plantae_Tracheophyta_Liliopsida_Asparagales_Orchidaceae_Spiranthes_vernalis
804,6130,Calochortus albus,White Globe Lily,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,albus,06130_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Calochortus_albus
805,6160,Fritillaria affinis,checker lily,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,affinis,06160_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Fritillaria_affinis
806,6166,Gagea lutea,Yellow Star-of-Bethlehem,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Gagea,lutea,06166_Plantae_Tracheophyta_Liliopsida_Liliales_Liliaceae_Gagea_lutea
807,6191,Toxicoscordion fremontii,Fremont's Deathcamas,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,fremontii,06191_Plantae_Tracheophyta_Liliopsida_Liliales_Melanthiaceae_Toxicoscordion_fremontii
808,6199,Trillium flexipes,nodding wakerobin,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,flexipes,06199_Plantae_Tracheophyta_Liliopsida_Liliales_Melanthiaceae_Trillium_flexipes
809,6231,Carex albursina,White Bear Sedge,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,albursina,06231_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Carex_albursina
810,6280,Cyperus odoratus,Fragrant flatsedge,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,odoratus,06280_Plantae_Tracheophyta_Liliopsida_Poales_Cyperaceae_Cyperus_odoratus
811,6316,Achnatherum miliaceum,Smilo Grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Achnatherum,miliaceum,06316_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Achnatherum_miliaceum
812,6338,Bouteloua gracilis,blue grama,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,gracilis,06338_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Bouteloua_gracilis
813,6344,Bromus catharticus,Rescuegrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,catharticus,06344_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Bromus_catharticus
814,6365,Dichanthelium clandestinum,deertongue,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dichanthelium,clandestinum,06365_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Dichanthelium_clandestinum
815,6398,Miscanthus sinensis,Chinese silver grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Miscanthus,sinensis,06398_Plantae_Tracheophyta_Liliopsida_Poales_Poaceae_Miscanthus_sinensis
816,6485,Anthriscus sylvestris,Cow Parsley,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,sylvestris,06485_Plantae_Tracheophyta_Magnoliopsida_Apiales_Apiaceae_Anthriscus_sylvestris
817,6487,Astrantia major,great masterwort,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Astrantia,major,06487_Plantae_Tracheophyta_Magnoliopsida_Apiales_Apiaceae_Astrantia_major
818,6569,Schefflera arboricola,Miniature umbrella tree,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,arboricola,06569_Plantae_Tracheophyta_Magnoliopsida_Apiales_Araliaceae_Schefflera_arboricola
819,6576,Pittosporum eugenioides,Lemonwood,Plantae,Tracheophyta,Magnoliopsida,Apiales,Pittosporaceae,Pittosporum,eugenioides,06576_Plantae_Tracheophyta_Magnoliopsida_Apiales_Pittosporaceae_Pittosporum_eugenioides
820,6580,Ilex cassine,dahoon,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,cassine,06580_Plantae_Tracheophyta_Magnoliopsida_Aquifoliales_Aquifoliaceae_Ilex_cassine
821,6593,Acmella repens,Oppositeleaf Spotflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,repens,06593_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Acmella_repens
822,6601,Ageratum houstonianum,bluemink,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratum,houstonianum,06601_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ageratum_houstonianum
823,6647,Bahiopsis laciniata,San Diego County Viguiera,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bahiopsis,laciniata,06647_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Bahiopsis_laciniata
824,6653,Bellis perennis,lawn daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,perennis,06653_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Bellis_perennis
825,6665,Calendula arvensis,field marigold,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calendula,arvensis,06665_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Calendula_arvensis
826,6667,Calycoseris wrightii,white tack-stem,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calycoseris,wrightii,06667_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Calycoseris_wrightii
827,6668,Calyptocarpus vialis,straggler daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calyptocarpus,vialis,06668_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Calyptocarpus_vialis
828,6677,Centaurea calcitrapa,purple star-thistle,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,calcitrapa,06677_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Centaurea_calcitrapa
829,6695,Chromolaena odorata,Siam weed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chromolaena,odorata,06695_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Chromolaena_odorata
830,6703,Cirsium arizonicum,Arizona thistle,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,arizonicum,06703_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Cirsium_arizonicum
831,6721,Coreopsis lanceolata,Lance-leaved Coreopsis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis,lanceolata,06721_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Coreopsis_lanceolata
832,6744,Dimorphotheca fruticosa,trailing African daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Dimorphotheca,fruticosa,06744_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Dimorphotheca_fruticosa
833,6750,Echinacea purpurea,purple coneflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Echinacea,purpurea,06750_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Echinacea_purpurea
834,6767,Ericameria nauseosa,rubber rabbitbrush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ericameria,nauseosa,06767_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Ericameria_nauseosa
835,6772,Erigeron compositus,cut-leaf fleabane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,compositus,06772_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Erigeron_compositus
836,6782,Eriophyllum lanatum,common woolly sunflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,lanatum,06782_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Eriophyllum_lanatum
837,6792,Eurybia divaricata,White Wood Aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eurybia,divaricata,06792_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Eurybia_divaricata
838,6814,Grindelia stricta,Oregon Gumplant,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,stricta,06814_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Grindelia_stricta
839,6897,Mikania micrantha,mile-a-minute,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,micrantha,06897_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Mikania_micrantha
840,6944,Pluchea camphorata,Camphor-weed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pluchea,camphorata,06944_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Pluchea_camphorata
841,6946,Pluchea odorata,marsh fleabane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pluchea,odorata,06946_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Pluchea_odorata
842,6973,Senecio glomeratus,Cutleaf burnweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,glomeratus,06973_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Senecio_glomeratus
843,6999,Solidago hispida,Hairy Goldenrod,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,hispida,06999_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Solidago_hispida
844,7040,Tarchonanthus littoralis,Coastal Camphor Bush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tarchonanthus,littoralis,07040_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tarchonanthus_littoralis
845,7043,Thelesperma filifolium,Greenthread,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Thelesperma,filifolium,07043_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Thelesperma_filifolium
846,7052,Tridax procumbens,Tridax daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tridax,procumbens,07052_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Tridax_procumbens
847,7059,Urospermum picroides,False Hawkbit,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Urospermum,picroides,07059_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Urospermum_picroides
848,7069,Viguiera dentata,Golden-Eye,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Viguiera,dentata,07069_Plantae_Tracheophyta_Magnoliopsida_Asterales_Asteraceae_Viguiera_dentata
849,7114,Triodanis biflora,Venus' looking-glass,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Triodanis,biflora,07114_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Triodanis_biflora
850,7116,Wahlenbergia albomarginata,New Zealand Harebell,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Wahlenbergia,albomarginata,07116_Plantae_Tracheophyta_Magnoliopsida_Asterales_Campanulaceae_Wahlenbergia_albomarginata
851,7124,Nymphoides indica,Water Snowflake,Plantae,Tracheophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,indica,07124_Plantae_Tracheophyta_Magnoliopsida_Asterales_Menyanthaceae_Nymphoides_indica
852,7133,Borago officinalis,Borage,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,officinalis,07133_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Borago_officinalis
853,7134,Buglossoides arvensis,corn gromwell,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Buglossoides,arvensis,07134_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Buglossoides_arvensis
854,7140,Echium vulgare,viper's-bugloss,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Echium,vulgare,07140_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Echium_vulgare
855,7168,Mertensia paniculata,Tall Bluebell,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Mertensia,paniculata,07168_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Mertensia_paniculata
856,7190,Phacelia crenulata,notch-leaf scorpion-weed,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Phacelia,crenulata,07190_Plantae_Tracheophyta_Magnoliopsida_Boraginales_Boraginaceae_Phacelia_crenulata
857,7239,Cardamine pratensis,Cuckooflower,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,pratensis,07239_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Cardamine_pratensis
858,7269,Raphanus sativus,wild radish,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,sativus,07269_Plantae_Tracheophyta_Magnoliopsida_Brassicales_Brassicaceae_Raphanus_sativus
859,7297,Brunia noduliflora,Cone Stompie,Plantae,Tracheophyta,Magnoliopsida,Bruniales,Bruniaceae,Brunia,noduliflora,07297_Plantae_Tracheophyta_Magnoliopsida_Bruniales_Bruniaceae_Brunia_noduliflora
860,7304,Mesembryanthemum cordifolium,heart-leaf ice plant,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,cordifolium,07304_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Aizoaceae_Mesembryanthemum_cordifolium
861,7313,Amaranthus palmeri,Palmer's amaranth,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,palmeri,07313_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Amaranthaceae_Amaranthus_palmeri
862,7365,Echinocereus fendleri,Fendler's hedgehog cactus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinocereus,fendleri,07365_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Cactaceae_Echinocereus_fendleri
863,7377,Ferocactus emoryi,Emory's barrel cactus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Ferocactus,emoryi,07377_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Cactaceae_Ferocactus_emoryi
864,7385,Lophocereus schottii,senita cactus,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Lophocereus,schottii,07385_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Cactaceae_Lophocereus_schottii
865,7441,Rabelera holostea,greater stitchwort,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Rabelera,holostea,07441_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Rabelera_holostea
866,7445,Saponaria officinalis,common soapwort,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Saponaria,officinalis,07445_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Saponaria_officinalis
867,7447,Silene acaulis,Moss Campion,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,acaulis,07447_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Silene_acaulis
868,7457,Silene stellata,starry campion,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,stellata,07457_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Silene_stellata
869,7459,Silene virginica,fire pink,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,virginica,07459_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Silene_virginica
870,7466,Stellaria nemorum,Wood Stitchwort,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,nemorum,07466_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Caryophyllaceae_Stellaria_nemorum
871,7499,Abronia umbellata,Pink Sand Verbena,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,umbellata,07499_Plantae_Tracheophyta_Magnoliopsida_Caryophyllales_Nyctaginaceae_Abronia_umbellata
